Instructor ID,Course ID,Semester,Year,Broader,Level,Size,Layout,L,Ind,CG,WG,OG,S_Anq,SQ,WC,PRD,SP,TQ,S_W,S_O,Lec,RTW,FUP,T_PQ,CQ,T_ANQ,MG,ONE_O_ONE,DV,ADMIN,T_W,T_O,Cluster,Bcluster
565,442,Fall,2016,Physical,100,Small,NA,76,72,0,4,0,4,44,0,0,0,0,0,4,76,16,0,28,0,44,56,0,0,12,0,4,6,High engagement
565,442,Fall,2016,Physical,100,Small,NA,88,72,0,4,0,4,44,0,0,0,0,0,0,84,24,0,36,0,40,56,4,0,20,0,4,6,High engagement
566,443,Fall,2016,Physical,200,Large,NA,100,0,30.8,0,0,0,0,0,0,0,0,0,0,96.2,0,23.1,3.9,30.8,0,0,0,30.8,7.7,0,0,2,Mostly lecture
566,443,Fall,2016,Physical,200,Large,NA,100,3.9,30.8,0,0,0,0,0,0,0,0,0,0,96.2,0,23.1,11.5,30.8,0,0,0,34.6,3.9,0,3.9,2,Mostly lecture
566,507,Fall,2016,Physical,200,Large,NA,100,0,24,0,0,0,0,0,0,0,0,0,0,100,28,4,4,24,0,0,0,4,8,0,0,2,Mostly lecture
567,444,Fall,2016,Physical,100,Large,NA,100,10.5,2.6,0,0,31.6,5.3,0,0,0,0,2.6,0,94.7,0,10.5,52.6,10.5,5.3,0,0,21.1,10.5,2.6,5.3,2,Mostly lecture
579,445,Fall,2016,Mathematics,400,Medium,NA,100,0,0,0,0,0,4.2,0,0,0,0,8.3,8.3,91.7,83.3,0,4.2,0,4.2,0,0,0,12.5,8.3,8.3,1,Mostly lecture
580,446,Fall,2016,Engineering,100,Small,NA,57.1,0,0,0,42.9,0,0,8.6,0,0,0,2.9,0,42.9,0,2.9,11.4,0,0,42.9,2.9,0,11.4,0,0,3,Transitioning
580,446,Fall,2016,Engineering,100,Small,NA,65.8,5.3,0,0,36.8,7.9,5.3,0,0,0,5.3,5.3,0,50,15.8,5.3,5.3,0,7.9,31.6,0,0,13.2,15.8,0,3,Transitioning
580,447,Spring,2016,Engineering,300,Small,NA,89.6,1.3,0,0,19.5,35.1,2.6,0,0,0,0,2.6,0,68.8,27.3,26,35.1,0,2.6,16.9,0,0,9.1,5.2,2.6,3,Transitioning
581,448,Fall,2016,Engineering,200,Medium,NA,94.7,0,0,0,0,47.4,15.8,0,0,0,0,10.5,0,86.8,31.6,0,50,0,13.2,0,0,0,31.6,0,2.6,1,Mostly lecture
581,448,Fall,2016,Engineering,200,Medium,NA,94.7,0,0,0,0,52.6,13.2,0,0,0,0,10.5,0,89.5,31.6,0,52.6,0,13.2,0,0,0,31.6,0,0,1,Mostly lecture
581,448,Fall,2016,Engineering,200,Medium,NA,97.3,0,0,0,0,21.6,29.7,16.2,0,86.5,0,0,0,10.8,0,0,27,0,18.9,0,0,0,5.4,0,86.5,1,Mostly lecture
581,448,Fall,2016,Engineering,200,Medium,NA,100,0,0,2.6,0,73.7,13.2,0,0,0,0,2.6,10.5,81.6,18.4,0,81.6,0,13.2,0,0,0,10.5,2.6,15.8,6,High engagement
582,449,Spring,2016,Mathematics,200,Small,NA,8,0,0,88,0,0,0,0,0,0,0,12,16,20,16,0,0,0,0,60,0,0,8,40,16,6,High engagement
582,449,Spring,2016,Mathematics,200,Small,NA,84,4,0,4,4,32,8,0,0,0,0,12,0,80,72,0,48,0,8,0,0,0,8,8,0,6,High engagement
582,450,Spring,2016,Mathematics,300,Small,NA,7.7,0,0,96.2,0,7.7,3.8,0,0,0,0,3.8,0,0,3.8,0,0,0,3.8,92.3,3.8,0,34.6,7.7,7.7,6,High engagement
582,450,Spring,2016,Mathematics,300,Small,NA,52,52,0,56,0,32,12,0,0,0,0,4,0,48,48,0,32,0,8,52,8,0,24,4,0,6,High engagement
582,450,Spring,2016,Mathematics,300,Small,NA,79.2,25,0,0,0,37.5,16.7,0,0,0,0,8.3,0,75,79.2,0,45.8,0,20.8,16.7,8.3,0,12.5,12.5,8.3,3,Transitioning
582,450,Spring,2016,Mathematics,300,Small,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mostly lecture
583,451,Spring,2016,Mathematics,200,Small,NA,20,6,2,84,0,0,8,0,0,0,2,4,0,16,0,0,0,2,10,62,78,0,46,30,0,6,High engagement
583,451,Spring,2016,Mathematics,200,Small,NA,52,0,0,56,0,0,4,0,0,0,0,20,0,44,16,0,0,0,4,52,8,0,40,4,0,6,High engagement
583,451,Spring,2016,Mathematics,200,Small,NA,25,0,0,100,0,75,87.5,0,0,0,0,0,0,25,25,0,75,12.5,87.5,0,0,0,25,0,0,7,High engagement
584,452,Spring,2016,Mathematics,300,Medium,NA,88.5,0,34.6,0,0,42.3,11.5,0,0,0,0,3.8,0,88.5,50,19.2,42.3,34.6,11.5,0,0,0,3.8,3.8,0,2,Mostly lecture
584,452,Spring,2016,Mathematics,300,Medium,NA,92,4,26,0,0,36,16,0,0,0,0,6,0,90,48,20,44,24,16,0,0,0,8,8,0,2,Mostly lecture
584,452,Spring,2016,Mathematics,300,Medium,NA,100,28,20,0,8,40,8,0,0,0,0,4,0,92,72,20,44,20,12,8,0,0,12,4,4,4,Transitioning
584,452,Spring,2016,Mathematics,300,Medium,NA,100,39.2,21.5,0,5.9,58.8,17.6,0,0,0,0,4,0,92.2,78.5,15.6,60.8,21.5,17.6,15.6,0,0,7.8,4,0,4,Transitioning
586,453,Spring,2016,Biological,400,Small,NA,100,0,0,0,0,27,13.5,0,0,0,0,2.7,0,100,2.7,2.7,24.3,0,13.5,0,0,10.8,2.7,2.7,0,1,Mostly lecture
586,453,Spring,2016,Biological,400,Small,NA,86.7,6.7,0,0,0,20,13.3,0,0,0,0,20,0,86.7,0,26.7,33.3,0,6.7,0,13.3,6.7,0,13.3,0,3,Transitioning
587,454,Spring,2016,Biological,300,Medium,NA,100,0,0,0,0,10.5,2.6,0,2.6,0,0,0,0,100,2.6,0,31.6,2.6,10.5,0,0,7.9,0,0,0,2,Mostly lecture
587,508,Spring,2016,Biological,300,Medium,NA,100,0,0,0,0,0,5.9,0,0,0,0,0,0,100,11.8,0,0,0,5.9,0,0,0,0,0,0,1,Mostly lecture
588,455,Spring,2016,Biological,300,Large,NA,100,0,0,0,0,20,8,0,0,0,0,0,0,100,0,0,32,0,8,0,0,8,0,4,4,1,Mostly lecture
588,455,Spring,2016,Biological,300,Large,NA,96.2,3.8,0,0,0,7.7,0,0,0,0,0,7.7,0,96.2,0,0,7.7,0,0,0,0,0,0,7.7,0,1,Mostly lecture
588,456,Spring,2016,Biological,400,Small,NA,39.5,2.6,0,0,60.5,28.9,0,0,0,0,0,5.3,0,31.6,2.6,0,26.3,0,0,52.6,0,2.6,18.4,28.9,7.9,3,Transitioning
589,457,Spring,2016,Biological,300,Medium,NA,100,4.2,0,0,0,79.2,8.3,0,0,0,0,0,0,100,0,0,79.2,0,8.3,0,0,0,4.2,0,0,1,Mostly lecture
589,457,Spring,2016,Biological,300,Medium,NA,100,0,0,0,0,56,8,0,0,0,0,0,0,96,0,0,56,0,8,0,0,4,8,0,0,1,Mostly lecture
590,458,Spring,2016,Biological,300,Large,NA,100,43.5,0,0,13,39.1,4.3,0,0,0,0,0,0,100,8.7,17.4,52.2,39.1,0,0,0,0,0,0,0,4,Transitioning
590,458,Spring,2016,Biological,300,Large,NA,100,31.4,17.7,0,7.8,11.8,7.8,2,0,0,0,0,0,96.1,1.9,23.5,21.5,35.3,9.8,9.8,0,0,0,0,0,4,Transitioning
590,459,Spring,2016,Biological,400,Small,NA,100,7.9,0,0,0,15.8,31.6,0,0,0,0,0,0,100,23.7,2.6,21.1,0,34.2,5.3,0,0,7.9,2.6,0,1,Mostly lecture
590,459,Spring,2016,Biological,400,Small,NA,94.3,0,0,0,0,21.4,22.9,2.9,0,0,0,8.6,5.7,75.7,5.7,0,21.4,0,24.3,0,0,17.1,11.4,8.6,2.9,1,Mostly lecture
591,460,Fall,2016,Biological,200,Large,NA,91.3,13,0,0,0,56.5,31.8,0,0,0,0,4.4,0,95.7,4.4,13,65.2,13,26.1,0,0,0,4.6,4.4,8.7,2,Mostly lecture
591,460,Fall,2016,Biological,200,Large,NA,100,37.5,0,0,20.8,66.7,16.7,0,0,0,0,4.2,0,100,0,0,70.8,37.5,20.8,20.8,0,0,20.8,4.2,4.2,4,Transitioning
591,460,Fall,2016,Biological,200,Large,NA,96,0,28,0,0,36,8,0,0,0,0,4,0,96,28,0,44,28,8,0,0,0,0,4,0,2,Mostly lecture
591,460,Fall,2016,Biological,200,Large,NA,100,0,0,0,0,48,8,0,0,0,0,0,0,100,20,0,56,0,8,0,0,0,0,0,16,1,Mostly lecture
591,461,Spring,2016,Biological,300,Large,NA,94.4,16.7,0,22.2,0,68.5,25.9,0,0,0,0,3.7,0,96.3,18.5,18.5,75.9,0,25.9,11.1,0,33.3,18.5,3.7,0,6,High engagement
591,461,Spring,2016,Biological,300,Large,NA,100,0,0,0,0,69.2,42.3,0,0,0,0,3.8,0,100,7.7,0,80.8,0,42.3,0,0,0,3.8,3.8,0,1,Mostly lecture
593,462,Spring,2016,Biological,400,Medium,NA,94.7,15.8,0,0,0,36.8,7.9,0,0,0,0,5.3,0,92.1,34.2,0,42.1,2.6,2.6,2.6,0,0,13.2,5.3,5.3,2,Mostly lecture
594,463,Spring,2016,Engineering,300,Small,NA,97.4,12.8,0,2.6,10.3,48.7,10.3,2.6,0,0,0,10.3,0,94.9,2.6,10.3,64.1,7.7,10.3,0,2.6,0,5.1,12.8,0,7,High engagement
594,463,Spring,2016,Engineering,300,Small,NA,97.3,5.4,0,0,5.4,37.8,8.1,2.7,0,0,0,5.4,0,94.6,0,0,43.2,5.4,8.1,2.7,0,2.7,2.7,2.7,0,4,Transitioning
595,464,Spring,2016,Engineering,400,Medium,NA,97.3,2.7,0,0,0,13.5,0,0,0,0,0,2.7,0,94.6,5.4,0,16.2,0,0,0,0,16.2,2.7,2.7,0,1,Mostly lecture
595,464,Spring,2016,Engineering,400,Medium,NA,100,0,0,0,0,19.4,2.8,0,0,0,0,2.8,0,75,13.9,0,25,0,5.6,0,0,36.1,8.3,2.8,2.8,1,Mostly lecture
596,465,Spring,2016,Engineering,200,Medium,NA,97.3,0,0,0,0,9.6,8.3,0,0,0,0,5.4,0,71.4,50.6,6.8,9.6,0,11,0,0,42.5,5.5,0,0,1,Mostly lecture
596,465,Spring,2016,Engineering,200,Medium,NA,94.7,0,0,10.5,0,26.3,15.8,0,0,0,0,2.6,0,84.2,23.7,2.6,31.6,0,15.8,5.3,0,0,15.8,10.5,0,6,High engagement
597,466,Spring,2016,Chemical,400,Small,NA,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,Mostly lecture
598,467,Spring,2016,Chemical,200,Medium,NA,100,8.7,4.3,0,0,0,39.1,0,0,0,0,0,4.3,95.7,0,13,0,8.7,39.1,0,0,0,13,0,0,2,Mostly lecture
598,467,Spring,2016,Chemical,200,Medium,NA,100,13.5,0,0,0,21.2,21.2,0,0,0,0,3.8,0,100,9.6,7.7,23.1,9.6,25,0,0,0,7.7,3.8,0,2,Mostly lecture
599,468,Spring,2016,Chemical,300,Small,NA,97.4,2.6,0,0,0,5.3,21.1,0,0,0,0,0,0,97.4,71.1,0,9.2,0,21.1,1.3,0,1.3,9.2,5.3,0,1,Mostly lecture
599,468,Spring,2016,Chemical,300,Small,NA,94.9,5.1,0,0,0,10.3,5.1,0,5.1,0,0,7.7,0,94.9,82.1,0,15.4,0,5.1,0,0,0,20.5,2.6,2.6,1,Mostly lecture
600,469,Spring,2016,Chemical,200,Medium,NA,88.5,7.7,0,0,11.5,50,15.4,0,0,0,0,0,0,84.6,76.9,11.5,53.8,0,15.4,0,0,0,19.2,7.7,0,3,Transitioning
600,469,Spring,2016,Chemical,200,Medium,NA,98,0,0,0,0,29.4,27.3,0,0,0,0,3.9,0,92.2,78.5,7.7,31.4,0,25.4,0,0,0,9.8,3.9,0,1,Mostly lecture
601,470,Spring,2016,Chemical,100,Small,NA,100,10.7,0,0,0,46.6,17.3,0,0,0,0,0,0,100,42.6,21.4,45.2,10.7,18.7,0,0,0,0,0,0,2,Mostly lecture
601,470,Spring,2016,Chemical,100,Small,NA,100,10.3,0,0,0,38.5,5.1,0,0,0,0,0,5.1,100,25.6,7.7,46.2,10.3,10.3,0,0,0,0,0,2.6,2,Mostly lecture
601,471,Spring,2016,Chemical,200,Large,NA,100,5.3,0,0,0,31.6,2.6,0,0,0,0,0,0,100,42.1,10.5,34.2,5.3,2.6,0,0,0,2.6,0,0,2,Mostly lecture
601,471,Spring,2016,Chemical,200,Large,NA,100,7.9,0,0,0,18.4,5.3,0,0,0,0,2.6,0,100,28.9,5.3,21.1,7.9,5.3,0,0,0,2.6,2.6,0,2,Mostly lecture
602,472,Spring,2016,Chemical,100,Small,NA,31.6,0,0,76.3,0,18.4,13.2,0,0,0,0,2.6,0,34.2,23.7,0,18.4,0,7.9,73.7,2.6,0,15.8,2.6,0,6,High engagement
602,472,Spring,2016,Chemical,100,Small,NA,40.8,0,0,68.4,5.3,22.4,18.4,0,0,0,0,7.9,0,44.7,39.5,0,23.7,1.3,15.8,64.5,10.5,0,15.8,7.9,0,6,High engagement
603,473,Spring,2016,Chemical,200,Medium,NA,100,10.5,0,0,0,15.8,10.5,0,0,2.6,0,2.6,0,100,63.2,15.8,36.8,10.5,10.5,0,0,0,5.3,5.3,0,2,Mostly lecture
603,473,Spring,2016,Chemical,200,Medium,NA,100,16.7,0,0,0,2.8,19.4,0,0,0,0,2.8,0,91.7,58.3,11.1,5.6,13.9,19.4,0,0,0,13.9,2.8,0,2,Mostly lecture
604,474,Spring,2016,Chemical,200,Small,NA,80,0,0,0,0,6.7,6.7,0,0,0,0,6.7,0,46.7,20,0,6.7,0,6.7,0,0,0,0,0,0,1,Mostly lecture
604,474,Spring,2016,Chemical,200,Small,NA,100,0,0,0,0,20,5.7,0,0,0,0,0,0,100,77.1,0,22.9,0,5.7,0,0,0,0,0,0,1,Mostly lecture
605,475,Spring,2016,Chemical,100,Large,NA,96,36,4,0,0,24,4,0,0,0,0,12,0,96,52,8,24,28,4,0,0,0,16,32,4,2,Mostly lecture
605,475,Spring,2016,Chemical,100,Large,NA,88,28,32,0,6,16,2,0,2,0,0,6,0,92,48,24,20,36,0,4,4,4,10,34,20,4,Transitioning
605,475,Spring,2016,Chemical,100,Large,NA,87.5,33.3,22.9,0,0,31.3,0,0,0,0,0,12.5,4.2,89.6,27.1,29.2,33.3,45.8,0,4.2,0,0,4.2,8.3,4.2,2,Mostly lecture
607,476,Spring,2016,Computer,100,Small,NA,91.7,14.6,0,0,0,39.6,10.4,2.1,0,0,0,2.1,2.1,83.3,50,22.9,41.7,0,12.5,16.7,0,0,14.6,2.1,4.2,1,Mostly lecture
607,476,Spring,2016,Computer,100,Small,NA,95.2,7.1,0,0,9.5,26.2,26.2,0,0,0,0,7.1,0,92.9,19,0,33.3,11.9,26.2,7.1,0,7.1,9.5,14.3,0,4,Transitioning
607,477,Spring,2016,Computer,400,Medium,NA,95.7,0,0,4.3,17.4,34.8,8.7,17.4,0,0,0,8.7,0,95.7,17.4,13,39.1,0,8.7,13,0,4.3,26.1,21.7,0,7,High engagement
607,477,Spring,2016,Computer,400,Medium,NA,95.7,8.7,0,0,17.4,43.5,4.3,0,0,0,0,4.3,0,91.3,4.3,0,52.2,4.3,4.3,13,0,8.7,26.1,13,4.3,4,Transitioning
608,478,Spring,2016,Computer,200,Large,NA,100,2.6,0,0,0,44.7,13.2,0,0,0,0,2.6,0,92.1,60.5,0,50,2.6,15.8,0,0,18.4,5.3,5.3,0,2,Mostly lecture
608,478,Spring,2016,Computer,200,Large,NA,97.3,0,0,0,0,32.4,27,0,0,0,0,0,0,97.3,64.9,0,35.1,0,29.7,0,2.7,0,8.1,0,0,3,Transitioning
608,478,Spring,2016,Computer,200,Large,NA,97.3,2.7,0,0,8.1,54.1,18.9,0,0,0,0,0,0,94.6,5.4,29.7,64.9,0,21.6,5.4,2.7,2.7,5.4,5.4,2.7,3,Transitioning
608,478,Spring,2016,Computer,200,Large,NA,102.8,5.6,0,0,2.8,47.2,13.9,8.3,0,0,0,0,0,100,61.1,8.3,50,0,16.7,0,0,0,2.8,0,0,3,Transitioning
608,509,Spring,2016,Computer,200,Large,NA,93.2,13.6,0,2.3,15.9,13.6,0,0,0,0,0,2.3,0,86.4,15.9,20.5,11.4,0,0,9.1,0,2.3,22.7,18.2,0,3,Transitioning
608,509,Spring,2016,Computer,200,Large,NA,100,4,0,0,0,16,0,0,0,0,0,4,4,100,12,0,24,4,0,0,0,20,0,4,4,2,Mostly lecture
609,479,Spring,2016,Engineering,200,Large,NA,64,4,0,40,0,8,0,0,0,0,0,8,0,60,28,8,12,4,0,24,4,0,16,40,0,5,High engagement
609,479,Spring,2016,Engineering,200,Large,NA,96,0,0,0,20,16,0,0,0,0,0,12,4,96,8,0,20,0,0,0,0,32,4,12,4,3,Transitioning
610,480,Spring,2016,Engineering,100,Small,NA,77,8.1,0,1.4,47.3,29.7,17.6,5.4,0,6.8,0,0,2.7,67.6,5.4,4.1,33.8,4.1,9.5,36.5,20.3,1.4,40.5,17.6,1.4,7,High engagement
610,480,Spring,2016,Engineering,100,Small,NA,73.7,5.3,0,0,60.5,31.6,7.9,0,5.3,21.1,0,0,0,39.5,0,5.3,34.2,0,5.3,52.6,0,0,34.2,0,15.8,3,Transitioning
611,481,Spring,2016,Geological,100,Medium,NA,96.9,0,15.6,0,0,0,12.5,0,0,0,0,0,0,93.8,0,0,0,18.8,12.5,0,0,21.9,12.5,0,0,2,Mostly lecture
611,481,Spring,2016,Geological,100,Medium,NA,100,24.3,0,0,5.4,29.7,2.7,16.2,0,0,0,0,0,97.3,0,45.9,37.8,27,2.7,2.7,2.7,0,5.4,5.4,0,4,Transitioning
612,482,Spring,2016,Geological,400,Small,NA,94.6,0,0,0,0,29.7,16.2,0,0,0,0,2.7,0,89.2,5.4,0,32.4,0,16.2,0,0,0,8.1,2.7,0,1,Mostly lecture
612,482,Spring,2016,Geological,400,Small,NA,94.7,0,0,0,92.1,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,92.1,0,2.6,2.6,0,3,Transitioning
613,483,Spring,2016,Geological,200,Medium,NA,95.8,0,0,0,8.7,15.3,0,0,0,0,0,0,2.1,95.8,6.4,4.4,19.7,0,0,4.4,0,0,12.9,0,0,3,Transitioning
613,483,Spring,2016,Geological,200,Medium,NA,97.9,2.1,0,0,0,8.3,4.2,0,0,0,0,4.2,0,93.8,2.1,8.3,14.6,2.1,4.2,0,0,0,25,4.2,4.2,2,Mostly lecture
614,484,Spring,2016,Geological,300,Medium,NA,100,0,0,0,0,0,3.8,0,0,0,0,1.9,0,100,26.9,0,0,0,3.8,0,0,7.7,13.5,1.9,0,1,Mostly lecture
614,484,Spring,2016,Geological,300,Medium,NA,94.2,0,0,0,0,3.9,0,0,0,0,0,9.6,0,66.4,2,17.3,3.9,0,0,0,0,0,43.4,0,0,1,Mostly lecture
615,485,Spring,2016,Geological,300,Medium,NA,96.9,10.8,1.6,0,0,26.6,14,0,0,0,0,6.2,0,93.8,78.2,4.6,32.7,7.8,12.5,0,1.5,0,10.9,6.2,0,2,Mostly lecture
615,485,Spring,2016,Geological,300,Medium,NA,90.9,0,0,0,0,3,9.1,0,0,0,0,12.1,0,90.9,84.8,0,3,0,9.1,0,0,0,3,12.1,0,1,Mostly lecture
616,486,Spring,2016,Geological,200,Large,NA,92.1,7.9,2.6,0,0,50,7.9,0,0,0,0,10.5,0,92.1,42.1,13.2,52.6,5.3,2.6,0,10.5,2.6,21.1,10.5,13.2,4,Transitioning
616,486,Spring,2016,Geological,200,Large,NA,94.7,2.6,0,0,0,52.6,13.2,0,0,0,0,5.3,7.9,86.8,50,26.3,55.3,5.3,10.5,2.6,0,0,7.9,5.3,7.9,2,Mostly lecture
616,486,Spring,2016,Geological,200,Large,NA,91.7,22.2,0,0,0,16.7,8.3,0,0,0,0,19.4,0,75,0,16.7,16.7,25,8.3,2.8,13.9,0,19.4,11.1,0,5,High engagement
616,486,Spring,2016,Geological,200,Large,NA,88.9,16.7,0,0,0,22.2,2.8,0,0,0,0,2.8,13.9,66.7,0,19.4,22.2,19.4,2.8,5.6,2.8,0,13.9,2.8,13.9,4,Transitioning
617,487,Spring,2016,Engineering,300,Small,NA,80,26,0,26,0,22,38,4,0,0,0,0,4,72,56,12,34,2,38,20,2,0,24,8,0,7,High engagement
617,487,Spring,2016,Engineering,300,Small,NA,97.9,0,0,0,0,8,31.9,0,0,0,0,8,0,53.8,4,0,10.1,0,27.9,0,0,0,42.1,8,46,1,Mostly lecture
618,488,Spring,2016,Engineering,200,Medium,NA,100,2.7,0,0,0,54.1,10.8,0,0,0,0,0,0,91.9,8.1,0,54.1,0,10.8,0,0,2.7,13.5,5.4,0,1,Mostly lecture
618,488,Spring,2016,Engineering,200,Medium,NA,97.4,2.6,0,0,0,42.1,10.5,0,0,0,0,2.6,2.6,89.5,2.6,0,47.4,0,10.5,0,0,2.6,15.8,2.6,2.6,1,Mostly lecture
619,489,Spring,2016,Physical,100,Small,NA,100,6.1,0,0,0,18.2,6.1,0,15.2,0,0,6.1,0,100,33.3,15.2,27.3,9.1,9.1,0,0,18.2,15.2,6.1,3,2,Mostly lecture
619,489,Spring,2016,Physical,100,Small,NA,100,0,9.1,0,0,15.2,0,0,0,0,0,0,0,97,24.2,0,21.2,15.2,0,0,0,15.2,6.1,0,0,2,Mostly lecture
626,490,Spring,2016,Engineering,400,Small,NA,97.4,7.9,0,0,0,13.2,23.7,0,0,0,0,2.6,0,97.4,44.7,0,15.8,0,23.7,0,0,0,10.5,7.9,0,1,Mostly lecture
627,301,Fall,2014,Chemical,100,Large,Fixed,92,0,0,0,20,32,28,0,0,0,0,0,0,52,48,20,12,0,36,12,8,0,8,0,0,3,Transitioning
627,301,Fall,2014,Chemical,100,Large,Fixed,96,0,0,28,0,36,20,0,0,0,0,0,0,72,52,24,40,0,24,4,4,0,0,0,0,6,High engagement
627,301,Fall,2014,Chemical,100,Large,Fixed,96,0,0,16,0,16,28,0,0,0,0,0,0,60,64,28,12,0,28,4,0,8,0,0,0,6,High engagement
627,301,Fall,2014,Chemical,100,Large,Fixed,80,0,0,28,0,28,20,8,0,0,0,0,0,60,52,8,16,0,24,28,28,12,8,0,0,6,High engagement
628,491,Fall,2016,Computer,300,Large,NA,100,0,0,0,0,2.8,19.4,0,0,0,0,0,0,100,0,0,25,0,19.4,0,0,0,2.8,0,0,1,Mostly lecture
628,491,Fall,2016,Computer,300,Large,NA,100,0,0,0,0,5.6,19.4,0,0,0,0,2.8,0,97.2,0,0,27.8,0,19.4,0,0,0,2.8,2.8,0,1,Mostly lecture
628,491,Fall,2016,Computer,300,Large,NA,90,0,0,0,5,5,45,5,0,0,0,0,0,82.5,67.5,5,30,0,45,0,0,0,2.5,0,2.5,3,Transitioning
628,491,Fall,2016,Computer,300,Large,NA,94.7,0,0,0,5.3,5.3,47.4,5.3,0,0,0,0,0,86.8,71.1,5.3,31.6,0,47.4,0,0,0,2.6,0,2.6,3,Transitioning
628,492,Fall,2016,Computer,400,Small,NA,94.7,0,0,0,2.6,10.5,21.1,0,0,0,0,0,7.9,86.8,65.8,0,39.5,0,21.1,2.6,0,0,7.9,2.6,7.9,3,Transitioning
628,492,Fall,2016,Computer,400,Small,NA,94.7,0,0,0,0,0,26.3,0,0,0,0,0,10.5,92.1,71.1,0,36.8,0,23.7,0,0,21.1,2.6,0,10.5,1,Mostly lecture
629,493,Fall,2016,Computer,100,Large,NA,58.3,0,0,0,29.2,25,16.7,0,0,0,0,8.3,8.3,58.3,37.5,0,37.5,0,16.7,25,0,0,8.3,8.3,8.3,3,Transitioning
629,493,Fall,2016,Computer,100,Large,NA,84,0,0,16,4,12,0,0,24,0,0,0,8,48,0,0,12,0,0,12,4,0,44,0,0,6,High engagement
629,494,Fall,2016,Computer,400,Medium,NA,92,0,0,0,0,28,20,0,0,0,0,8,0,68,0,0,28,0,20,0,0,8,36,8,4,1,Mostly lecture
629,494,Fall,2016,Computer,400,Medium,NA,95.8,0,0,0,0,25,20.8,0,0,0,0,8.3,0,70.8,0,0,25,0,25,0,0,8.3,29.2,0,4.2,1,Mostly lecture
631,495,Fall,2016,Computer,100,Medium,NA,94.4,0,0,0,11.1,25,11.1,0,0,0,0,0,0,75,0,13.9,44.4,0,11.1,8.3,0,0,13.9,0,0,3,Transitioning
631,495,Fall,2016,Computer,100,Medium,NA,81.6,21.1,0,0,0,34.2,15.8,0,0,0,0,0,18.4,79,0,15.8,50,0,15.8,0,0,34.2,10.5,0,29,1,Mostly lecture
631,496,Fall,2016,Computer,400,Small,NA,47.4,0,0,0,18.4,5.3,10.5,5.3,0,0,10.5,10.5,18.4,26.3,0,10.5,10.5,0,10.5,18.4,2.6,0,21.1,0,31.6,3,Transitioning
632,497,Fall,2016,Mathematics,200,Medium,NA,56,0,0,56,0,32,12,16,0,16,0,0,0,20,16,0,36,0,0,52,0,0,20,0,0,6,High engagement
632,497,Fall,2016,Mathematics,200,Medium,NA,100,8,0,0,0,44,16,0,0,0,0,0,0,96,84,0,52,0,16,4,0,0,16,0,0,1,Mostly lecture
632,510,Fall,2016,Mathematics,200,Small,NA,52,0,0,32,0,16,28,0,0,16,0,4,0,56,24,8,28,0,24,28,4,0,4,0,12,6,High engagement
634,498,Fall,2016,Mathematics,100,Small,NA,100,0,0,0,24,0,12,0,0,0,0,0,0,76,88,0,4,0,12,20,0,0,12,0,0,3,Transitioning
634,499,Fall,2016,Mathematics,300,Small,NA,100,0,0,0,0,16,12,0,0,0,0,0,0,92,92,8,32,0,16,0,0,0,12,0,0,1,Mostly lecture
635,500,Fall,2016,Physical,200,Large,NA,100,0,8,0,0,20,8,0,0,0,0,0,4,100,60,0,24,8,8,0,0,20,4,0,4,2,Mostly lecture
635,500,Fall,2016,Physical,200,Large,NA,92.3,0,3.9,0,0,23.1,15.4,0,0,0,0,7.7,0,92.3,57.7,3.9,19.2,7.7,15.4,0,0,15.4,7.7,7.7,3.9,2,Mostly lecture
635,500,Fall,2016,Physical,200,Medium,NA,100,7.7,0,0,0,57.7,19.2,0,0,0,0,3.9,0,96.2,84.6,0,57.7,7.7,15.4,0,0,3.9,3.9,3.9,0,2,Mostly lecture
635,500,Fall,2016,Physical,200,Large,NA,92.3,3.9,3.9,0,0,23.1,15.4,0,0,0,0,7.7,0,92.3,61.5,3.9,26.9,7.7,15.4,0,0,15.4,7.7,7.7,11.5,2,Mostly lecture
635,500,Fall,2016,Physical,200,Medium,NA,100,0,0,0,0,16,8,0,0,0,0,0,0,96,72,0,32,0,8,0,0,8,4,0,0,1,Mostly lecture
636,639,NA,NA,Geological,200,Large,Fixed,92.3,0,42.3,0,0,7.7,11.5,0,0,0,0,3.8,0,92.3,7.7,26.9,15.4,42.3,11.5,0,0,0,3.8,3.8,0,2,Mostly lecture
637,NA,NA,NA,Geological,400,Small,Table,70.4,0,0,0,29.6,37,11.1,0,0,48.1,0,0,0,55.6,22.2,0,37,0,0,29.6,25.9,0,7.4,0,7.4,3,Transitioning
637,NA,NA,NA,Geological,400,Small,Table,74.1,7.4,0,29.6,29.6,29.6,18.5,0,0,0,0,0,0,77.8,74.1,3.7,37,0,11.1,11.1,3.7,0,11.1,3.7,0,7,High engagement
638,640,NA,NA,Biological,200,Large,Fixed,71.4,0,25.7,0,0,31.4,2.9,11.4,0,0,0,0,0,71.4,0,28.6,14.3,37.1,2.9,0,0,0,0,17.1,0,2,Mostly lecture
